date,year,month,day,rest stop,revenue
2023-06-19,2023,6,19,南投,354448
2023-06-20,2023,6,20,南投,320376
2023-06-21,2023,6,21,南投,578411
2023-06-22,2023,6,22,南投,1174481
2023-06-23,2023,6,23,南投,923526
2023-06-24,2023,6,24,南投,1003453
2023-06-25,2023,6,25,南投,918532
2023-06-26,2023,6,26,南投,442185
2023-06-27,2023,6,27,南投,315538
2023-06-28,2023,6,28,南投,320867
2023-06-29,2023,6,29,南投,351919
2023-06-30,2023,6,30,南投,479172
2023-07-01,2023,7,1,南投,678953
2023-07-02,2023,7,2,南投,790460
2023-07-03,2023,7,3,南投,447663
2023-07-04,2023,7,4,南投,365553
2023-07-05,2023,7,5,南投,344490
2023-07-06,2023,7,6,南投,360181
2023-07-07,2023,7,7,南投,533619
2023-07-08,2023,7,8,南投,755501
2023-07-09,2023,7,9,南投,902482
2023-07-10,2023,7,10,南投,479214
2023-07-11,2023,7,11,南投,378347
2023-07-12,2023,7,12,南投,382577
2023-07-13,2023,7,13,南投,397487
2023-07-14,2023,7,14,南投,502418
2023-07-15,2023,7,15,南投,777222
2023-07-16,2023,7,16,南投,883779
2023-07-17,2023,7,17,南投,385941
2023-07-18,2023,7,18,南投,345654
2023-07-19,2023,7,19,南投,352253
2023-07-20,2023,7,20,南投,386415
2023-07-21,2023,7,21,南投,564959
2023-07-22,2023,7,22,南投,800285
2023-07-23,2023,7,23,南投,891928
2023-07-24,2023,7,24,南投,553937
2023-07-25,2023,7,25,南投,450301
2023-07-26,2023,7,26,南投,303803
2023-07-27,2023,7,27,南投,211437
2023-07-28,2023,7,28,南投,424142
2023-07-29,2023,7,29,南投,714047
2023-07-30,2023,7,30,南投,741303
2023-07-31,2023,7,31,南投,344267
2023-08-01,2023,8,1,南投,265605
2023-08-02,2023,8,2,南投,234530
2023-08-03,2023,8,3,南投,247613
2023-08-04,2023,8,4,南投,373268
2023-08-05,2023,8,5,南投,499406
2023-08-06,2023,8,6,南投,556166
2023-08-07,2023,8,7,南投,326215
2023-08-08,2023,8,8,南投,237487
2023-08-09,2023,8,9,南投,274237
2023-08-10,2023,8,10,南投,272457
2023-08-11,2023,8,11,南投,381733
2023-08-12,2023,8,12,南投,628829
2023-08-13,2023,8,13,南投,727219
2023-08-14,2023,8,14,南投,348141
2023-08-15,2023,8,15,南投,276293
2023-08-16,2023,8,16,南投,296443
2023-08-17,2023,8,17,南投,252323
2023-08-18,2023,8,18,南投,354305
2023-08-19,2023,8,19,南投,526874
2023-08-20,2023,8,20,南投,550954
2023-08-21,2023,8,21,南投,337338
2023-08-22,2023,8,22,南投,247421
2023-08-23,2023,8,23,南投,256288
2023-08-24,2023,8,24,南投,268824
2023-08-25,2023,8,25,南投,363516
2023-08-26,2023,8,26,南投,541740
2023-08-27,2023,8,27,南投,585578
2023-08-28,2023,8,28,南投,309113
2023-08-29,2023,8,29,南投,227828
2023-08-30,2023,8,30,南投,166472
2023-08-31,2023,8,31,南投,182305
2023-09-01,2023,9,1,南投,257283
2023-09-02,2023,9,2,南投,471397
2023-09-03,2023,9,3,南投,361486
2023-09-04,2023,9,4,南投,115497
2023-09-05,2023,9,5,南投,180367
2023-09-06,2023,9,6,南投,175917
2023-09-07,2023,9,7,南投,221853
2023-09-08,2023,9,8,南投,248869
2023-09-09,2023,9,9,南投,440343
2023-09-10,2023,9,10,南投,532558
2023-09-11,2023,9,11,南投,251464
2023-09-12,2023,9,12,南投,188594
2023-09-13,2023,9,13,南投,165674
2023-09-14,2023,9,14,南投,214405
2023-09-15,2023,9,15,南投,281468
2023-09-16,2023,9,16,南投,512736
2023-09-17,2023,9,17,南投,568035
2023-09-18,2023,9,18,南投,263986
2023-09-19,2023,9,19,南投,208293
2023-09-20,2023,9,20,南投,230576
2023-09-21,2023,9,21,南投,220884
2023-09-22,2023,9,22,南投,475165
2023-09-23,2023,9,23,南投,716886
2023-09-24,2023,9,24,南投,937596
2023-09-25,2023,9,25,南投,506572
2023-09-26,2023,9,26,南投,433173
2023-09-27,2023,9,27,南投,476622
2023-09-28,2023,9,28,南投,786355
2023-09-29,2023,9,29,南投,1604110
2023-09-30,2023,9,30,南投,1042789
2023-10-01,2023,10,1,南投,1388769
2023-10-02,2023,10,2,南投,504780
2023-10-03,2023,10,3,南投,377657
2023-10-04,2023,10,4,南投,328177
2023-10-05,2023,10,5,南投,225604
2023-10-06,2023,10,6,南投,587511
2023-10-07,2023,10,7,南投,1419324
2023-10-08,2023,10,8,南投,1289863
2023-10-09,2023,10,9,南投,1422118
2023-10-10,2023,10,10,南投,975927
2023-10-11,2023,10,11,南投,448876
2023-10-12,2023,10,12,南投,407941
2023-10-13,2023,10,13,南投,494585
2023-10-14,2023,10,14,南投,823449
2023-10-15,2023,10,15,南投,952265
2023-10-16,2023,10,16,南投,457016
2023-10-17,2023,10,17,南投,408551
2023-10-18,2023,10,18,南投,360024
2023-10-19,2023,10,19,南投,445373
2023-10-20,2023,10,20,南投,566469
2023-10-21,2023,10,21,南投,950854
2023-10-22,2023,10,22,南投,987489
2023-10-23,2023,10,23,南投,482578
2023-10-24,2023,10,24,南投,366710
2023-10-25,2023,10,25,南投,382817
2023-10-26,2023,10,26,南投,386441
2023-10-27,2023,10,27,南投,549684
2023-10-28,2023,10,28,南投,918223
2023-10-29,2023,10,29,南投,953258
2023-10-30,2023,10,30,南投,439678
2023-10-31,2023,10,31,南投,366243
2023-11-01,2023,11,1,南投,347786
2023-11-02,2023,11,2,南投,406058
2023-11-03,2023,11,3,南投,555779
2023-11-04,2023,11,4,南投,986132
2023-11-05,2023,11,5,南投,1163597
2023-11-06,2023,11,6,南投,477695
2023-11-07,2023,11,7,南投,431990
2023-11-08,2023,11,8,南投,389816
2023-11-09,2023,11,9,南投,399343
2023-11-10,2023,11,10,南投,615579
2023-11-11,2023,11,11,南投,1102969
2023-11-12,2023,11,12,南投,1359723
2023-11-13,2023,11,13,南投,558262
2023-11-14,2023,11,14,南投,418912
2023-11-15,2023,11,15,南投,425076
2023-11-16,2023,11,16,南投,457688
2023-11-17,2023,11,17,南投,642107
2023-11-18,2023,11,18,南投,1083064
2023-11-19,2023,11,19,南投,1206678
2023-11-20,2023,11,20,南投,581910
2023-11-21,2023,11,21,南投,456697
2023-11-22,2023,11,22,南投,390884
2023-11-23,2023,11,23,南投,440373
2023-11-24,2023,11,24,南投,606985
2023-11-25,2023,11,25,南投,1064254
2023-11-26,2023,11,26,南投,1239092
2023-11-27,2023,11,27,南投,508210
2023-11-28,2023,11,28,南投,417694
2023-11-29,2023,11,29,南投,412306
2023-11-30,2023,11,30,南投,393762
2023-12-01,2023,12,1,南投,698322
2023-12-02,2023,12,2,南投,1042657
2023-12-03,2023,12,3,南投,1186764
2023-12-04,2023,12,4,南投,526892
2023-12-05,2023,12,5,南投,383665
2023-12-06,2023,12,6,南投,434853
2023-12-07,2023,12,7,南投,411094
2023-12-08,2023,12,8,南投,634665
2023-12-09,2023,12,9,南投,1099720
2023-12-10,2023,12,10,南投,1248537
2023-12-11,2023,12,11,南投,600147
2023-12-12,2023,12,12,南投,452385
2023-12-13,2023,12,13,南投,464616
2023-12-14,2023,12,14,南投,422757
2023-12-15,2023,12,15,南投,740117
2023-12-16,2023,12,16,南投,1235439
2023-12-17,2023,12,17,南投,1330470
2023-12-18,2023,12,18,南投,584023
2023-12-19,2023,12,19,南投,445346
2023-12-20,2023,12,20,南投,499060
2023-12-21,2023,12,21,南投,458201
2023-12-22,2023,12,22,南投,670794
2023-12-23,2023,12,23,南投,1085409
2023-12-24,2023,12,24,南投,1302990
2023-12-25,2023,12,25,南投,630844
2023-12-26,2023,12,26,南投,486123
2023-12-27,2023,12,27,南投,457446
2023-12-28,2023,12,28,南投,510926
2023-12-29,2023,12,29,南投,779371
2023-12-30,2023,12,30,南投,1684523
2023-12-31,2023,12,31,南投,1616219
2023-01-01,2023,1,1,古坑,1016249
2023-01-02,2023,1,2,古坑,809576
2023-01-03,2023,1,3,古坑,258671
2023-01-04,2023,1,4,古坑,207655
2023-01-05,2023,1,5,古坑,211453
2023-01-06,2023,1,6,古坑,283650
2023-01-07,2023,1,7,古坑,394214
2023-01-08,2023,1,8,古坑,479540
2023-01-09,2023,1,9,古坑,252480
2023-01-10,2023,1,10,古坑,228262
2023-01-11,2023,1,11,古坑,262077
2023-01-12,2023,1,12,古坑,238357
2023-01-13,2023,1,13,古坑,347229
2023-01-14,2023,1,14,古坑,590783
2023-01-15,2023,1,15,古坑,544823
2023-01-16,2023,1,16,古坑,293331
2023-01-17,2023,1,17,古坑,268473
2023-01-18,2023,1,18,古坑,359372
2023-01-19,2023,1,19,古坑,521680
2023-01-20,2023,1,20,古坑,1045081
2023-01-21,2023,1,21,古坑,855491
2023-01-22,2023,1,22,古坑,1738061
2023-01-23,2023,1,23,古坑,1831509
2023-01-24,2023,1,24,古坑,2097219
2023-01-25,2023,1,25,古坑,2024511
2023-01-26,2023,1,26,古坑,1925271
2023-01-27,2023,1,27,古坑,1557271
2023-01-28,2023,1,28,古坑,1032181
2023-01-29,2023,1,29,古坑,663743
2023-01-30,2023,1,30,古坑,485276
2023-01-31,2023,1,31,古坑,366416
2023-02-01,2023,2,1,古坑,322006
2023-02-02,2023,2,2,古坑,320116
2023-02-03,2023,2,3,古坑,408525
2023-02-04,2023,2,4,古坑,555471
2023-02-05,2023,2,5,古坑,701682
2023-02-06,2023,2,6,古坑,470401
2023-02-07,2023,2,7,古坑,416835
2023-02-08,2023,2,8,古坑,442216
2023-02-09,2023,2,9,古坑,363537
2023-02-10,2023,2,10,古坑,487395
2023-02-11,2023,2,11,古坑,841314
2023-02-12,2023,2,12,古坑,1007878
2023-02-13,2023,2,13,古坑,328950
2023-02-14,2023,2,14,古坑,307266
2023-02-15,2023,2,15,古坑,259223
2023-02-16,2023,2,16,古坑,245421
2023-02-17,2023,2,17,古坑,323150
2023-02-18,2023,2,18,古坑,469202
2023-02-19,2023,2,19,古坑,703314
2023-02-20,2023,2,20,古坑,295870
2023-02-21,2023,2,21,古坑,396154
2023-02-22,2023,2,22,古坑,263246
2023-02-23,2023,2,23,古坑,237632
2023-02-24,2023,2,24,古坑,448397
2023-02-25,2023,2,25,古坑,1315143
2023-02-26,2023,2,26,古坑,1414263
2023-02-27,2023,2,27,古坑,1487996
2023-02-28,2023,2,28,古坑,772916
2023-03-01,2023,3,1,古坑,288562
2023-03-02,2023,3,2,古坑,238088
2023-03-03,2023,3,3,古坑,350272
2023-03-04,2023,3,4,古坑,605190
2023-03-05,2023,3,5,古坑,742805
2023-03-06,2023,3,6,古坑,300429
2023-03-07,2023,3,7,古坑,269077
2023-03-08,2023,3,8,古坑,231127
2023-03-09,2023,3,9,古坑,249469
2023-03-10,2023,3,10,古坑,360901
2023-03-11,2023,3,11,古坑,690768
2023-03-12,2023,3,12,古坑,772480
2023-03-13,2023,3,13,古坑,316491
2023-03-14,2023,3,14,古坑,280693
2023-03-15,2023,3,15,古坑,212857
2023-03-16,2023,3,16,古坑,280912
2023-03-17,2023,3,17,古坑,410341
2023-03-18,2023,3,18,古坑,789436
2023-03-19,2023,3,19,古坑,797708
2023-03-20,2023,3,20,古坑,320354
2023-03-21,2023,3,21,古坑,336127
2023-03-22,2023,3,22,古坑,231657
2023-03-23,2023,3,23,古坑,214178
2023-03-24,2023,3,24,古坑,314942
2023-03-25,2023,3,25,古坑,512696
2023-03-26,2023,3,26,古坑,633312
2023-03-27,2023,3,27,古坑,301024
2023-03-28,2023,3,28,古坑,248310
2023-03-29,2023,3,29,古坑,220584
2023-03-30,2023,3,30,古坑,276018
2023-03-31,2023,3,31,古坑,525637
2023-04-01,2023,4,1,古坑,1300026
2023-04-02,2023,4,2,古坑,1393157
2023-04-03,2023,4,3,古坑,1455637
2023-04-04,2023,4,4,古坑,1212922
2023-04-05,2023,4,5,古坑,740280
2023-04-06,2023,4,6,古坑,323472
2023-04-07,2023,4,7,古坑,318549
2023-04-08,2023,4,8,古坑,602628
2023-04-09,2023,4,9,古坑,634465
2023-04-10,2023,4,10,古坑,282837
2023-04-11,2023,4,11,古坑,253109
2023-04-12,2023,4,12,古坑,262829
2023-04-13,2023,4,13,古坑,234198
2023-04-14,2023,4,14,古坑,325248
2023-04-15,2023,4,15,古坑,608180
2023-04-16,2023,4,16,古坑,671613
2023-04-17,2023,4,17,古坑,302349
2023-04-18,2023,4,18,古坑,236603
2023-04-19,2023,4,19,古坑,210667
2023-04-20,2023,4,20,古坑,188231
2023-04-21,2023,4,21,古坑,403010
2023-04-22,2023,4,22,古坑,592934
2023-04-23,2023,4,23,古坑,713085
2023-04-24,2023,4,24,古坑,281346
2023-04-25,2023,4,25,古坑,229745
2023-04-26,2023,4,26,古坑,226307
2023-04-27,2023,4,27,古坑,249559
2023-04-28,2023,4,28,古坑,362615
2023-04-29,2023,4,29,古坑,781308
2023-04-30,2023,4,30,古坑,949423
2023-05-01,2023,5,1,古坑,622880
2023-05-02,2023,5,2,古坑,281100
2023-05-03,2023,5,3,古坑,199007
2023-05-04,2023,5,4,古坑,203362
2023-05-05,2023,5,5,古坑,275915
2023-05-06,2023,5,6,古坑,602050
2023-05-07,2023,5,7,古坑,550936
2023-05-08,2023,5,8,古坑,271977
2023-05-09,2023,5,9,古坑,220173
2023-05-10,2023,5,10,古坑,194383
2023-05-11,2023,5,11,古坑,221141
2023-05-12,2023,5,12,古坑,341294
2023-05-13,2023,5,13,古坑,637211
2023-05-14,2023,5,14,古坑,631703
2023-05-15,2023,5,15,古坑,291658
2023-05-16,2023,5,16,古坑,228950
2023-05-17,2023,5,17,古坑,199989
2023-05-18,2023,5,18,古坑,217894
2023-05-19,2023,5,19,古坑,324050
2023-05-20,2023,5,20,古坑,579237
2023-05-21,2023,5,21,古坑,770894
2023-05-22,2023,5,22,古坑,332818
2023-05-23,2023,5,23,古坑,196540
2023-05-24,2023,5,24,古坑,212639
2023-05-25,2023,5,25,古坑,222710
2023-05-26,2023,5,26,古坑,360085
2023-05-27,2023,5,27,古坑,655881
2023-05-28,2023,5,28,古坑,768109
2023-05-29,2023,5,29,古坑,249120
2023-05-30,2023,5,30,古坑,232601
2023-05-31,2023,5,31,古坑,194299
2023-06-01,2023,6,1,古坑,183567
2023-06-02,2023,6,2,古坑,314273
2023-06-03,2023,6,3,古坑,576365
2023-06-04,2023,6,4,古坑,706855
2023-06-05,2023,6,5,古坑,270283
2023-06-06,2023,6,6,古坑,235131
2023-06-07,2023,6,7,古坑,184158
2023-06-08,2023,6,8,古坑,228245
2023-06-09,2023,6,9,古坑,338316
2023-06-10,2023,6,10,古坑,636344
2023-06-11,2023,6,11,古坑,706873
2023-06-12,2023,6,12,古坑,265674
2023-06-13,2023,6,13,古坑,189104
2023-06-14,2023,6,14,古坑,250480
2023-06-15,2023,6,15,古坑,251310
2023-06-16,2023,6,16,古坑,279886
2023-06-17,2023,6,17,古坑,482895
2023-06-18,2023,6,18,古坑,588111
2023-06-19,2023,6,19,古坑,303611
2023-06-20,2023,6,20,古坑,259328
2023-06-21,2023,6,21,古坑,541374
2023-06-22,2023,6,22,古坑,1191204
2023-06-23,2023,6,23,古坑,1057980
2023-06-24,2023,6,24,古坑,1036643
2023-06-25,2023,6,25,古坑,894993
2023-06-26,2023,6,26,古坑,344178
2023-06-27,2023,6,27,古坑,249513
2023-06-28,2023,6,28,古坑,273945
2023-06-29,2023,6,29,古坑,269127
2023-06-30,2023,6,30,古坑,424751
2023-07-01,2023,7,1,古坑,668186
2023-07-02,2023,7,2,古坑,715365
2023-07-03,2023,7,3,古坑,344610
2023-07-04,2023,7,4,古坑,301234
2023-07-05,2023,7,5,古坑,274803
2023-07-06,2023,7,6,古坑,311641
2023-07-07,2023,7,7,古坑,425430
2023-07-08,2023,7,8,古坑,680136
2023-07-09,2023,7,9,古坑,828011
2023-07-10,2023,7,10,古坑,352904
2023-07-11,2023,7,11,古坑,261715
2023-07-12,2023,7,12,古坑,278098
2023-07-13,2023,7,13,古坑,320523
2023-07-14,2023,7,14,古坑,452620
2023-07-15,2023,7,15,古坑,645644
2023-07-16,2023,7,16,古坑,640963
2023-07-17,2023,7,17,古坑,342864
2023-07-18,2023,7,18,古坑,252839
2023-07-19,2023,7,19,古坑,285018
2023-07-20,2023,7,20,古坑,252079
2023-07-21,2023,7,21,古坑,420610
2023-07-22,2023,7,22,古坑,626507
2023-07-23,2023,7,23,古坑,756514
2023-07-24,2023,7,24,古坑,447215
2023-07-25,2023,7,25,古坑,359819
2023-07-26,2023,7,26,古坑,157394
2023-07-27,2023,7,27,古坑,102181
2023-07-28,2023,7,28,古坑,220260
2023-07-29,2023,7,29,古坑,506881
2023-07-30,2023,7,30,古坑,575461
2023-07-31,2023,7,31,古坑,359094
2023-08-01,2023,8,1,古坑,261339
2023-08-02,2023,8,2,古坑,265246
2023-08-03,2023,8,3,古坑,292813
2023-08-04,2023,8,4,古坑,377253
2023-08-05,2023,8,5,古坑,600180
2023-08-06,2023,8,6,古坑,659042
2023-08-07,2023,8,7,古坑,340834
2023-08-08,2023,8,8,古坑,239278
2023-08-09,2023,8,9,古坑,276281
2023-08-10,2023,8,10,古坑,337933
2023-08-11,2023,8,11,古坑,454926
2023-08-12,2023,8,12,古坑,716816
2023-08-13,2023,8,13,古坑,922697
2023-08-14,2023,8,14,古坑,436630
2023-08-15,2023,8,15,古坑,292077
2023-08-16,2023,8,16,古坑,237237
2023-08-17,2023,8,17,古坑,261218
2023-08-18,2023,8,18,古坑,428207
2023-08-19,2023,8,19,古坑,708443
2023-08-20,2023,8,20,古坑,750913
2023-08-21,2023,8,21,古坑,406494
2023-08-22,2023,8,22,古坑,296617
2023-08-23,2023,8,23,古坑,332698
2023-08-24,2023,8,24,古坑,253068
2023-08-25,2023,8,25,古坑,424023
2023-08-26,2023,8,26,古坑,630588
2023-08-27,2023,8,27,古坑,677331
2023-08-28,2023,8,28,古坑,334051
2023-08-29,2023,8,29,古坑,247197
2023-08-30,2023,8,30,古坑,129595
2023-08-31,2023,8,31,古坑,140444
2023-09-01,2023,9,1,古坑,266548
2023-09-02,2023,9,2,古坑,550618
2023-09-03,2023,9,3,古坑,373591
2023-09-04,2023,9,4,古坑,116123
2023-09-05,2023,9,5,古坑,203497
2023-09-06,2023,9,6,古坑,151427
2023-09-07,2023,9,7,古坑,173953
2023-09-08,2023,9,8,古坑,288299
2023-09-09,2023,9,9,古坑,573864
2023-09-10,2023,9,10,古坑,598885
2023-09-11,2023,9,11,古坑,232215
2023-09-12,2023,9,12,古坑,145137
2023-09-13,2023,9,13,古坑,160195
2023-09-14,2023,9,14,古坑,162748
2023-09-15,2023,9,15,古坑,319063
2023-09-16,2023,9,16,古坑,625424
2023-09-17,2023,9,17,古坑,646682
2023-09-18,2023,9,18,古坑,254795
2023-09-19,2023,9,19,古坑,190144
2023-09-20,2023,9,20,古坑,225427
2023-09-21,2023,9,21,古坑,191807
2023-09-22,2023,9,22,古坑,273913
2023-09-23,2023,9,23,古坑,353000
2023-09-24,2023,9,24,古坑,475795
2023-09-25,2023,9,25,古坑,204945
2023-09-26,2023,9,26,古坑,201197
2023-09-27,2023,9,27,古坑,223715
2023-09-28,2023,9,28,古坑,262165
2023-09-29,2023,9,29,古坑,1220151
2023-09-30,2023,9,30,古坑,1148660
2023-10-01,2023,10,1,古坑,1413577
2023-10-02,2023,10,2,古坑,504948
2023-10-03,2023,10,3,古坑,373351
2023-10-04,2023,10,4,古坑,313312
2023-10-05,2023,10,5,古坑,186311
2023-10-06,2023,10,6,古坑,565481
2023-10-07,2023,10,7,古坑,1515951
2023-10-08,2023,10,8,古坑,1727314
2023-10-09,2023,10,9,古坑,1902691
2023-10-10,2023,10,10,古坑,1324291
2023-10-11,2023,10,11,古坑,522324
2023-10-12,2023,10,12,古坑,451368
2023-10-13,2023,10,13,古坑,618218
2023-10-14,2023,10,14,古坑,1155040
2023-10-15,2023,10,15,古坑,1270447
2023-10-16,2023,10,16,古坑,554228
2023-10-17,2023,10,17,古坑,498099
2023-10-18,2023,10,18,古坑,462793
2023-10-19,2023,10,19,古坑,465335
2023-10-20,2023,10,20,古坑,667599
2023-10-21,2023,10,21,古坑,1175067
2023-10-22,2023,10,22,古坑,1329871
2023-10-23,2023,10,23,古坑,574844
2023-10-24,2023,10,24,古坑,553092
2023-10-25,2023,10,25,古坑,466997
2023-10-26,2023,10,26,古坑,506614
2023-10-27,2023,10,27,古坑,688572
2023-10-28,2023,10,28,古坑,1187489
2023-10-29,2023,10,29,古坑,1402949
2023-10-30,2023,10,30,古坑,559156
2023-10-31,2023,10,31,古坑,645844
2023-11-01,2023,11,1,古坑,433709
2023-11-02,2023,11,2,古坑,500107
2023-11-03,2023,11,3,古坑,744844
2023-11-04,2023,11,4,古坑,1227725
2023-11-05,2023,11,5,古坑,1598777
2023-11-06,2023,11,6,古坑,518640
2023-11-07,2023,11,7,古坑,447750
2023-11-08,2023,11,8,古坑,522307
2023-11-09,2023,11,9,古坑,501031
2023-11-10,2023,11,10,古坑,717693
2023-11-11,2023,11,11,古坑,1377363
2023-11-12,2023,11,12,古坑,1753968
2023-11-13,2023,11,13,古坑,689056
2023-11-14,2023,11,14,古坑,517333
2023-11-15,2023,11,15,古坑,523031
2023-11-16,2023,11,16,古坑,540442
2023-11-17,2023,11,17,古坑,809803
2023-11-18,2023,11,18,古坑,1430569
2023-11-19,2023,11,19,古坑,1747742
2023-11-20,2023,11,20,古坑,682044
2023-11-21,2023,11,21,古坑,641690
2023-11-22,2023,11,22,古坑,474425
2023-11-23,2023,11,23,古坑,523239
2023-11-24,2023,11,24,古坑,841232
2023-11-25,2023,11,25,古坑,1356841
2023-11-26,2023,11,26,古坑,1719914
2023-11-27,2023,11,27,古坑,610313
2023-11-28,2023,11,28,古坑,519825
2023-11-29,2023,11,29,古坑,537821
2023-11-30,2023,11,30,古坑,748993
2023-12-01,2023,12,1,古坑,839336
2023-12-02,2023,12,2,古坑,1360634
2023-12-03,2023,12,3,古坑,1716738
2023-12-04,2023,12,4,古坑,712910
2023-12-05,2023,12,5,古坑,484729
2023-12-06,2023,12,6,古坑,539115
2023-12-07,2023,12,7,古坑,531983
2023-12-08,2023,12,8,古坑,772151
2023-12-09,2023,12,9,古坑,1374670
2023-12-10,2023,12,10,古坑,1717948
2023-12-11,2023,12,11,古坑,761860
2023-12-12,2023,12,12,古坑,527219
2023-12-13,2023,12,13,古坑,487666
2023-12-14,2023,12,14,古坑,496994
2023-12-15,2023,12,15,古坑,519413
2023-12-16,2023,12,16,古坑,1416023
2023-12-17,2023,12,17,古坑,1681793
2023-12-18,2023,12,18,古坑,702304
2023-12-19,2023,12,19,古坑,548309
2023-12-20,2023,12,20,古坑,565026
2023-12-21,2023,12,21,古坑,541897
2023-12-22,2023,12,22,古坑,762102
2023-12-23,2023,12,23,古坑,1244361
2023-12-24,2023,12,24,古坑,1540330
2023-12-25,2023,12,25,古坑,782985
2023-12-26,2023,12,26,古坑,513470
2023-12-27,2023,12,27,古坑,536061
2023-12-28,2023,12,28,古坑,597021
2023-12-29,2023,12,29,古坑,888227
2023-12-30,2023,12,30,古坑,1826980
2023-12-31,2023,12,31,古坑,2413863
2023-01-01,2023,1,1,東山,1857187
2023-01-02,2023,1,2,東山,1744825
2023-01-03,2023,1,3,東山,697858
2023-01-04,2023,1,4,東山,490711
2023-01-05,2023,1,5,東山,503295
2023-01-06,2023,1,6,東山,765399
2023-01-07,2023,1,7,東山,1049898
2023-01-08,2023,1,8,東山,1380025
2023-01-09,2023,1,9,東山,713977
2023-01-10,2023,1,10,東山,609421
2023-01-11,2023,1,11,東山,670227
2023-01-12,2023,1,12,東山,684042
2023-01-13,2023,1,13,東山,860193
2023-01-14,2023,1,14,東山,1611110
2023-01-15,2023,1,15,東山,1521465
2023-01-16,2023,1,16,東山,886674
2023-01-17,2023,1,17,東山,821073
2023-01-18,2023,1,18,東山,776495
2023-01-19,2023,1,19,東山,1008344
2023-01-20,2023,1,20,東山,1902318
2023-01-21,2023,1,21,東山,1772241
2023-01-22,2023,1,22,東山,3500690
2023-01-23,2023,1,23,東山,3793734
2023-01-24,2023,1,24,東山,3957929
2023-01-25,2023,1,25,東山,3681970
2023-01-26,2023,1,26,東山,3476756
2023-01-27,2023,1,27,東山,3013781
2023-01-28,2023,1,28,東山,2510614
2023-01-29,2023,1,29,東山,2030279
2023-01-30,2023,1,30,東山,1286819
2023-01-31,2023,1,31,東山,1183188
2023-02-01,2023,2,1,東山,960808
2023-02-02,2023,2,2,東山,1014921
2023-02-03,2023,2,3,東山,1017728
2023-02-04,2023,2,4,東山,1449464
2023-02-05,2023,2,5,東山,1803490
2023-02-06,2023,2,6,東山,1214210
2023-02-07,2023,2,7,東山,1182530
2023-02-08,2023,2,8,東山,1055947
2023-02-09,2023,2,9,東山,1044715
